Address,AssetName,Battery_voltage,DatePart,Engine_Temp,Fuel_Used,Odo_counter,Power_voltage,Speed,Time,Trip,accuracy,airflow,altitude,brakeDist,brakeFlag,date,diffSpeed,engine,harsh_accl,harsh_brake,harsh_corner,heading,hours00counter,idlecounter,ignition,lat,lon,overspeed,rpm,totalDist_Date,totalDist_Trip
"Medavakkam Mambakkam Road, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-01,96.0 °C,,37204.08,12.42,24,09:30:52,1.0,9,13.0,23.0,0.0,0.0,2017-11-01 09:30:52,0.0,1,2.0,1.0,,237,1017.57,0.0,1,12.83599,80.16842,,835.0,42.19000000000233,18.67000000000553
"Medavakkam Mambakkam Road, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,96.0 °C,,37204.08,12.77,26,09:30:53,1.0,9,13.0,23.0,0.0,0.0,2017-11-01 09:30:53,2.0,1,2.0,1.0,,246,1017.57,0.0,1,12.83597,80.16836,,835.0,42.19000000000233,18.67000000000553
"Medavakkam Mambakkam Road, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,96.0 °C,,37204.08,12.72,26,09:30:54,1.0,9,13.0,23.0,0.0,0.0,2017-11-01 09:30:54,0.0,1,2.0,1.0,,254,1017.57,0.0,1,12.83595,80.1683,,835.0,42.19000000000233,18.67000000000553
"Perumal Koil Street, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-01,96.0 °C,,37204.13,13.07,20,09:31:02,1.0,10,13.0,22.0,2.29,1.0,2017-11-01 09:31:02,-6.0,1,2.0,1.0,,245,1017.57,0.0,1,12.83585,80.16799,,835.0,42.19000000000233,18.67000000000553
"Medavakkam Mambakkam Road, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,96.0 °C,,37204.13,12.34,18,09:31:04,1.0,10,13.0,22.0,1.85,1.0,2017-11-01 09:31:04,-2.0,1,2.0,1.0,,230,1017.57,0.0,1,12.83579,80.16791,,835.0,42.19000000000233,18.67000000000553
"Medavakkam Mambakkam Road, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,96.0 °C,,37204.13,12.8,18,09:31:05,1.0,9,13.0,22.0,0.0,0.0,2017-11-01 09:31:05,0.0,1,2.0,1.0,,218,1017.57,0.0,1,12.83576,80.1679,,835.0,42.19000000000233,18.67000000000553
"Perumal Koil Street, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,96.0 °C,,37204.13,12.77,18,09:31:07,1.0,10,6.0,22.0,0.0,0.0,2017-11-01 09:31:07,0.0,1,2.0,1.0,,207,1017.58,0.0,1,12.83569,80.16786,,1156.0,42.19000000000233,18.67000000000553
"Perumal Koil Street, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-01,96.0 °C,,37204.13,12.77,9,09:31:10,1.0,10,6.0,20.0,0.46,1.0,2017-11-01 09:31:10,-9.0,1,2.0,1.0,,200,1017.58,0.0,1,12.83562,80.16783,,1156.0,42.19000000000233,18.67000000000553
"Perumal Koil Street, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,96.0 °C,,37204.17,12.99,6,09:31:20,1.0,10,6.0,16.0,0.21,1.0,2017-11-01 09:31:20,-3.0,1,2.0,1.0,,0,1017.58,0.0,1,12.83545,80.16776,,1156.0,42.19000000000233,18.67000000000553
"Perumal Koil Street, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-01,96.0 °C,,37204.19,12.88,16,09:31:22,1.0,10,6.0,15.0,0.0,0.0,2017-11-01 09:31:22,10.0,1,2.0,1.0,,192,1017.58,0.0,1,12.83542,80.16775,,1156.0,42.19000000000233,18.67000000000553
"Medavakkam Mambakkam Road, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,96.0 °C,,37204.19,13.02,31,09:31:25,1.0,10,6.0,16.0,0.0,0.0,2017-11-01 09:31:25,15.0,1,2.0,1.0,,200,1017.58,0.0,1,12.83521,80.16769,,1156.0,42.19000000000233,18.67000000000553
"Medavakkam Mambakkam Road, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,96.0 °C,,37204.19,12.88,31,09:31:26,1.0,10,6.0,16.0,0.0,0.0,2017-11-01 09:31:26,0.0,1,2.0,1.0,,208,1017.58,0.0,1,12.83514,80.16765,,1156.0,42.19000000000233,18.67000000000553
"Medavakkam Mambakkam Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-01,98.0 °C,,37204.57,12.99,49,09:31:54,1.0,10,16.0,18.0,0.0,0.0,2017-11-01 09:31:54,18.0,1,2.0,1.0,,201,1017.59,0.0,1,12.8321,80.16603,,1285.0,42.19000000000233,18.67000000000553
"Medavakkam Mambakkam Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-01,98.0 °C,,37204.57,12.96,52,09:32:00,1.0,10,16.0,19.0,0.0,0.0,2017-11-01 09:32:00,3.0,1,2.0,1.0,,194,1017.59,0.0,1,12.83137,80.16577,,1285.0,42.19000000000233,18.67000000000553
"Medavakkam Mambakkam Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,99.0 °C,,37204.85,12.88,41,09:32:17,1.0,9,7.0,16.0,9.61,1.0,2017-11-01 09:32:17,-11.0,1,2.0,1.0,,187,1017.59,0.0,1,12.82941,80.16536,,1156.0,42.19000000000233,18.67000000000553
"Medavakkam Mambakkam Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,99.0 °C,,37205.05,12.8,4,09:32:35,1.0,10,8.0,9.0,0.09,1.0,2017-11-01 09:32:35,-37.0,1,2.0,1.0,,0,1017.6,0.0,1,12.82819,80.16519,,835.0,42.19000000000233,18.67000000000553
"Medavakkam Mambakkam Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-01,99.0 °C,,37205.06,12.77,13,09:32:50,1.0,10,8.0,8.0,0.0,0.0,2017-11-01 09:32:50,9.0,1,2.0,1.0,,188,1017.6,0.0,1,12.82813,80.16521,,835.0,42.19000000000233,18.67000000000553
"Medavakkam Mambakkam Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,99.0 °C,,37205.07,12.77,6,09:33:01,1.0,10,8.0,8.0,0.21,1.0,2017-11-01 09:33:01,-7.0,1,2.0,1.0,,0,1017.61,0.0,1,12.82778,80.16517,,835.0,42.19000000000233,18.67000000000553
"Vandalur Kelambakkam Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,99.0 °C,,37205.11,12.91,24,09:33:24,1.0,10,8.0,12.0,0.0,0.0,2017-11-01 09:33:24,18.0,1,2.0,1.0,,152,1017.61,0.0,1,12.82769,80.16518,,706.0,42.19000000000233,18.67000000000553
"Vandalur Kelambakkam Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,99.0 °C,,37205.11,12.85,24,09:33:25,1.0,10,8.0,12.0,0.0,0.0,2017-11-01 09:33:25,0.0,1,2.0,1.0,,141,1017.61,0.0,1,12.82759,80.16522,,706.0,42.19000000000233,18.67000000000553
"Vandalur Kelambakkam Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,99.0 °C,,37205.11,12.93,24,09:33:27,1.0,10,20.0,11.0,0.0,0.0,2017-11-01 09:33:27,0.0,1,2.0,1.0,,131,1017.61,0.0,1,12.82746,80.16534,,963.0,42.19000000000233,18.67000000000553
"Vandalur Kelambakkam Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,100.0 °C,,37205.55,13.02,72,09:33:56,1.0,10,19.0,27.0,0.0,0.0,2017-11-01 09:33:56,48.0,1,2.0,1.0,,131,1017.62,0.0,1,12.82441,80.16865,,1606.0,42.19000000000233,18.67000000000553
"Vandalur Kelambakkam Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,102.0 °C,,37206.09,12.93,68,09:34:26,1.0,9,20.0,16.0,26.42,1.0,2017-11-01 09:34:26,-4.0,1,2.0,1.0,,133,1017.63,0.0,1,12.8212,80.17218,,1285.0,42.19000000000233,18.67000000000553
"Vandalur Kelambakkam Road, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,102.0 °C,,37206.69,12.88,71,09:34:56,1.0,10,16.0,12.0,0.0,0.0,2017-11-01 09:34:56,3.0,1,2.0,1.0,,132,1017.64,0.0,1,12.81748,80.1763,,1670.0,42.19000000000233,18.67000000000553
"Vandalur Kelambakkam Road, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-01,102.0 °C,,37207.32,12.91,69,09:35:26,1.0,9,25.0,11.0,27.21,1.0,2017-11-01 09:35:26,-2.0,1,2.0,1.0,,131,1017.65,0.0,1,12.81368,80.1805,,1927.0,42.19000000000233,18.67000000000553
"Vandalur Kelambakkam Road, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,102.0 °C,,37207.9,12.88,75,09:35:56,1.0,10,20.0,12.0,0.0,0.0,2017-11-01 09:35:56,6.0,1,2.0,1.0,,130,1017.66,0.0,1,12.81024,80.18451,,1670.0,42.19000000000233,18.67000000000553
"Vandalur Kelambakkam Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,102.0 °C,,37208.46,12.85,59,09:36:26,1.0,9,28.0,10.0,19.89,1.0,2017-11-01 09:36:26,-16.0,1,2.0,1.0,,130,1017.66,0.0,1,12.80712,80.18818,,1477.0,42.19000000000233,18.67000000000553
"Vandalur Kelambakkam Road, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,101.0 °C,,37208.82,12.93,53,09:36:56,1.0,10,20.0,19.0,16.05,1.0,2017-11-01 09:36:56,-6.0,1,2.0,1.0,,132,1017.67,0.0,1,12.805,80.19056,,1092.0,42.19000000000233,18.67000000000553
"Vandalur Kelambakkam Road, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,102.0 °C,,37208.96,12.88,54,09:37:10,1.0,10,18.0,16.0,0.0,0.0,2017-11-01 09:37:10,1.0,1,2.0,1.0,,125,1017.68,0.0,1,12.80384,80.19198,,1285.0,42.19000000000233,18.67000000000553
"Vandalur Kelambakkam Road, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,102.0 °C,,37209.46,12.75,49,09:37:39,1.0,10,12.0,13.0,13.72,1.0,2017-11-01 09:37:39,-5.0,1,2.0,1.0,,125,1017.68,0.0,1,12.8013,80.19558,,1542.0,42.19000000000233,18.67000000000553
"Pudupakkam Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,102.0 °C,,37209.88,12.77,12,09:38:05,1.0,10,26.0,8.0,0.82,1.0,2017-11-01 09:38:05,-37.0,1,2.0,1.0,,106,1017.69,0.0,1,12.79971,80.1979,,1413.0,42.19000000000233,18.67000000000553
"Pudupakkam Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,102.0 °C,,37209.88,12.53,12,09:38:06,1.0,10,26.0,8.0,0.0,0.0,2017-11-01 09:38:06,0.0,1,2.0,1.0,,77,1017.69,0.0,1,12.79972,80.19793,,1413.0,42.19000000000233,18.67000000000553
"Pudupakkam Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,102.0 °C,,37209.88,12.53,12,09:38:07,1.0,10,26.0,7.0,0.0,0.0,2017-11-01 09:38:07,0.0,1,2.0,1.0,,51,1017.69,0.0,1,12.79975,80.19795,,1413.0,42.19000000000233,18.67000000000553
"Pudupakkam Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,102.0 °C,,37209.88,12.64,12,09:38:08,1.0,10,4.0,7.0,0.0,0.0,2017-11-01 09:38:08,0.0,1,2.0,1.0,,39,1017.69,0.0,1,12.79978,80.19797,,963.0,42.19000000000233,18.67000000000553
"Pudupakkam Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,102.0 °C,,37209.88,12.67,5,09:38:11,1.0,9,4.0,7.0,0.14,1.0,2017-11-01 09:38:11,-7.0,1,2.0,1.0,,0,1017.69,0.0,1,12.79983,80.19799,,963.0,42.19000000000233,18.67000000000553
"Pudupakkam Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,102.0 °C,,37209.91,12.83,12,09:38:12,1.0,9,4.0,7.0,0.0,0.0,2017-11-01 09:38:12,7.0,1,2.0,1.0,,24,1017.69,0.0,1,12.79985,80.198,,963.0,42.19000000000233,18.67000000000553
"Pudupakkam Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,102.0 °C,,37209.91,12.64,12,09:38:13,1.0,10,4.0,6.0,0.0,0.0,2017-11-01 09:38:13,0.0,1,2.0,1.0,,17,1017.69,0.0,1,12.79988,80.19801,,963.0,42.19000000000233,18.67000000000553
"Pudupakkam Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,102.0 °C,,37209.91,12.75,23,09:38:15,1.0,10,4.0,6.0,0.0,0.0,2017-11-01 09:38:15,11.0,1,2.0,1.0,,26,1017.69,0.0,1,12.79997,80.19805,,963.0,42.19000000000233,18.67000000000553
"Pudupakkam Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,102.0 °C,,37210.21,12.8,21,09:38:44,1.0,9,8.0,7.0,2.52,1.0,2017-11-01 09:38:44,-2.0,1,2.0,1.0,,26,1017.7,0.0,1,12.80222,80.19928,,1092.0,42.19000000000233,18.67000000000553
"Pudupakkam Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,103.0 °C,,37210.4,12.72,49,09:39:02,1.0,9,16.0,5.0,0.0,0.0,2017-11-01 09:39:02,28.0,1,2.0,1.0,,19,1017.71,0.0,1,12.80381,80.2,,1092.0,42.19000000000233,18.67000000000553
"Pudupakkam Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,103.0 °C,,37210.56,12.72,60,09:39:14,1.0,9,18.0,3.0,0.0,0.0,2017-11-01 09:39:14,11.0,1,2.0,1.0,,12,1017.71,0.0,1,12.80546,80.2005,60 > 55,1285.0,42.19000000000233,18.67000000000553
"Pudupakkam Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,103.0 °C,,37210.56,12.64,54,09:39:18,1.0,10,18.0,5.0,16.66,1.0,2017-11-01 09:39:18,-6.0,1,2.0,1.0,,4,1017.71,0.0,1,12.80603,80.20057,,1285.0,42.19000000000233,18.67000000000553
"Pudupakkam Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,103.0 °C,,37210.56,12.56,52,09:39:21,1.0,10,18.0,6.0,15.45,1.0,2017-11-01 09:39:21,-2.0,1,2.0,1.0,,12,1017.71,0.0,1,12.8064,80.20063,,1285.0,42.19000000000233,18.67000000000553
"Pudupakkam Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-01,104.0 °C,,37210.71,12.59,54,09:39:27,1.0,9,8.0,6.0,0.0,0.0,2017-11-01 09:39:27,2.0,1,2.0,1.0,,22,1017.71,0.0,1,12.80711,80.20087,,1220.0,42.19000000000233,18.67000000000553
"Pudupakkam Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,104.0 °C,,37210.71,12.5,27,09:39:30,1.0,9,8.0,8.0,4.17,1.0,2017-11-01 09:39:30,-27.0,1,2.0,1.0,,11,1017.71,0.0,1,12.80733,80.20091,,1220.0,42.19000000000233,18.67000000000553
"Pudupakkam Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,104.0 °C,,37210.83,12.67,28,09:39:32,1.0,10,8.0,7.0,0.0,0.0,2017-11-01 09:39:32,1.0,1,2.0,1.0,,347,1017.72,0.0,1,12.80745,80.20086,,1220.0,42.19000000000233,18.67000000000553
"Pudupakkam Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,104.0 °C,,37210.83,12.59,31,09:39:33,1.0,10,8.0,6.0,0.0,0.0,2017-11-01 09:39:33,3.0,1,2.0,1.0,,330,1017.72,0.0,1,12.80749,80.20081,,1220.0,42.19000000000233,18.67000000000553
"Pudupakkam Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,104.0 °C,,37210.83,12.64,31,09:39:34,1.0,10,8.0,5.0,0.0,0.0,2017-11-01 09:39:34,0.0,1,2.0,1.0,1.0,310,1017.72,0.0,1,12.80753,80.20073,,1220.0,42.19000000000233,18.67000000000553
"Pudupakkam Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,104.0 °C,,37210.83,12.67,38,09:39:35,1.0,9,8.0,5.0,0.0,0.0,2017-11-01 09:39:35,7.0,1,2.0,1.0,,298,1017.72,0.0,1,12.80757,80.20065,,1220.0,42.19000000000233,18.67000000000553
"Pudupakkam Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,104.0 °C,,37210.83,12.53,30,09:39:40,1.0,9,8.0,5.0,5.14,1.0,2017-11-01 09:39:40,-8.0,1,2.0,1.0,,309,1017.72,0.0,1,12.80778,80.20024,,1220.0,42.19000000000233,18.67000000000553
"Pudupakkam Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,104.0 °C,,37210.83,12.59,30,09:39:41,1.0,9,8.0,5.0,0.0,0.0,2017-11-01 09:39:41,0.0,1,2.0,1.0,,320,1017.72,0.0,1,12.80785,80.2002,,1220.0,42.19000000000233,18.67000000000553
"Pudupakkam Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,104.0 °C,,37210.93,12.53,30,09:39:42,1.0,9,8.0,5.0,0.0,0.0,2017-11-01 09:39:42,0.0,1,2.0,1.0,,335,1017.72,0.0,1,12.80791,80.20018,,1220.0,42.19000000000233,18.67000000000553
"Pudupakkam Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,104.0 °C,,37210.93,12.61,30,09:39:43,1.0,9,8.0,4.0,0.0,0.0,2017-11-01 09:39:43,0.0,1,2.0,1.0,,343,1017.72,0.0,1,12.80797,80.20018,,1220.0,42.19000000000233,18.67000000000553
"Pudupakkam Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,104.0 °C,,37210.93,12.64,19,09:39:44,1.0,9,8.0,5.0,2.06,1.0,2017-11-01 09:39:44,-11.0,1,2.0,1.0,,350,1017.72,0.0,1,12.80801,80.20018,,1220.0,42.19000000000233,18.67000000000553
"Pudupakkam Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,104.0 °C,,37210.93,12.64,19,09:39:45,1.0,10,8.0,5.0,0.0,0.0,2017-11-01 09:39:45,0.0,1,2.0,1.0,,359,1017.72,0.0,1,12.80806,80.2002,,1220.0,42.19000000000233,18.67000000000553
"Pudupakkam Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,104.0 °C,,37210.93,12.67,19,09:39:46,1.0,9,8.0,5.0,0.0,0.0,2017-11-01 09:39:46,0.0,1,2.0,1.0,,11,1017.72,0.0,1,12.80811,80.20022,,1220.0,42.19000000000233,18.67000000000553
"Pudupakkam Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,104.0 °C,,37210.93,12.61,37,09:39:50,1.0,10,15.0,7.0,0.0,0.0,2017-11-01 09:39:50,18.0,1,2.0,1.0,,18,1017.72,0.0,1,12.80841,80.20032,,899.0,42.19000000000233,18.67000000000553
"Pudupakkam Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,104.0 °C,,37211.0,12.64,37,09:39:52,1.0,10,15.0,8.0,0.0,0.0,2017-11-01 09:39:52,0.0,1,2.0,1.0,,27,1017.72,0.0,1,12.80857,80.20042,,899.0,42.19000000000233,18.67000000000553
"Pudupakkam Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,104.0 °C,,37211.0,12.59,39,09:39:54,1.0,10,15.0,8.0,0.0,0.0,2017-11-01 09:39:54,2.0,1,2.0,1.0,,35,1017.72,0.0,1,12.80873,80.20054,,899.0,42.19000000000233,18.67000000000553
"Pudupakkam Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,104.0 °C,,37211.0,12.21,42,09:39:55,1.0,10,15.0,8.0,0.0,0.0,2017-11-01 09:39:55,3.0,1,2.0,1.0,,42,1017.72,0.0,1,12.8088,80.20062,,899.0,42.19000000000233,18.67000000000553
"Pudupakkam Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,104.0 °C,,37211.11,12.77,44,09:40:02,1.0,10,15.0,11.0,0.0,0.0,2017-11-01 09:40:02,2.0,1,2.0,1.0,,50,1017.72,0.0,1,12.80928,80.20117,,899.0,42.19000000000233,18.67000000000553
"Pudupakkam Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,104.0 °C,,37211.39,12.56,36,09:40:26,1.0,10,16.0,11.0,7.41,1.0,2017-11-01 09:40:26,-8.0,1,2.0,1.0,,59,1017.73,0.0,1,12.81111,80.20347,,1542.0,42.19000000000233,18.67000000000553
"Pudupakkam Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,104.0 °C,,37211.39,12.59,36,09:40:28,1.0,10,16.0,10.0,0.0,0.0,2017-11-01 09:40:28,0.0,1,2.0,1.0,,72,1017.73,0.0,1,12.81117,80.20364,,1542.0,42.19000000000233,18.67000000000553
"Pudupakkam Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,104.0 °C,,37211.39,12.59,36,09:40:29,1.0,10,9.0,9.0,0.0,0.0,2017-11-01 09:40:29,0.0,1,2.0,1.0,,79,1017.73,0.0,1,12.81118,80.20373,,1092.0,42.19000000000233,18.67000000000553
"Pudupakkam Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,104.0 °C,,37211.39,12.59,32,09:40:30,1.0,10,9.0,9.0,5.85,1.0,2017-11-01 09:40:30,-4.0,1,2.0,1.0,,91,1017.73,0.0,1,12.81117,80.20381,,1092.0,42.19000000000233,18.67000000000553
"Pudupakkam Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,104.0 °C,,37211.5,12.5,32,09:40:32,1.0,10,9.0,9.0,0.0,0.0,2017-11-01 09:40:32,0.0,1,2.0,1.0,,101,1017.73,0.0,1,12.81113,80.20398,,1092.0,42.19000000000233,18.67000000000553
"Pudupakkam Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,104.0 °C,,37211.5,12.18,33,09:40:36,1.0,9,9.0,8.0,0.0,0.0,2017-11-01 09:40:36,1.0,1,2.0,1.0,,94,1017.73,0.0,1,12.81109,80.2043,,1092.0,42.19000000000233,18.67000000000553
"Pudupakkam Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,104.0 °C,,37211.5,12.42,27,09:40:37,1.0,9,9.0,8.0,4.17,1.0,2017-11-01 09:40:37,-6.0,1,2.0,1.0,,81,1017.73,0.0,1,12.81111,80.20437,,1092.0,42.19000000000233,18.67000000000553
"Pudupakkam Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,104.0 °C,,37211.5,12.26,27,09:40:38,1.0,9,9.0,8.0,0.0,0.0,2017-11-01 09:40:38,0.0,1,2.0,1.0,,74,1017.73,0.0,1,12.81113,80.20443,,1092.0,42.19000000000233,18.67000000000553
"Pudupakkam Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,104.0 °C,,37211.5,12.5,21,09:40:39,1.0,9,9.0,8.0,2.52,1.0,2017-11-01 09:40:39,-6.0,1,2.0,1.0,,54,1017.73,0.0,1,12.81118,80.20446,,1092.0,42.19000000000233,18.67000000000553
"Pudupakkam Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,104.0 °C,,37211.5,12.64,21,09:40:40,1.0,10,9.0,8.0,0.0,0.0,2017-11-01 09:40:40,0.0,1,2.0,1.0,,40,1017.73,0.0,1,12.81122,80.20447,,1092.0,42.19000000000233,18.67000000000553
"Pudupakkam Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,104.0 °C,,37211.5,12.69,24,09:40:41,1.0,10,9.0,8.0,0.0,0.0,2017-11-01 09:40:41,3.0,1,2.0,1.0,,32,1017.73,0.0,1,12.81128,80.2045,,1092.0,42.19000000000233,18.67000000000553
"Pudupakkam Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,104.0 °C,,37211.58,12.8,24,09:40:42,1.0,10,9.0,7.0,0.0,0.0,2017-11-01 09:40:42,0.0,1,2.0,1.0,,25,1017.73,0.0,1,12.81133,80.20453,,1092.0,42.19000000000233,18.67000000000553
"Pudupakkam Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,103.0 °C,,37211.65,12.56,5,09:40:57,1.0,10,16.0,6.0,0.14,1.0,2017-11-01 09:40:57,-19.0,1,2.0,1.0,,0,1017.74,0.0,1,12.81197,80.20479,,1349.0,42.19000000000233,18.67000000000553
"Pudupakkam Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,103.0 °C,,37211.66,12.69,21,09:41:15,1.0,10,7.0,5.0,0.0,0.0,2017-11-01 09:41:15,16.0,1,2.0,1.0,,12,1017.74,0.0,1,12.81202,80.20479,,899.0,42.19000000000233,18.67000000000553
"Pudupakkam Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.8,2017-11-01,103.0 °C,,37211.73,12.72,42,09:41:24,1.0,10,7.0,4.0,0.0,0.0,2017-11-01 09:41:24,21.0,1,2.0,1.0,,3,1017.75,0.0,1,12.81291,80.20498,,899.0,42.19000000000233,18.67000000000553
"Pudupakkam Main Road, Kamakoti Nagar, Chengalpattu, Tamil Nadu, India",Polo GT,3.78,2017-11-01,103.0 °C,,37211.73,12.72,42,09:41:26,1.0,10,7.0,4.0,0.0,0.0,2017-11-01 09:41:26,0.0,1,2.0,1.0,,356,1017.75,0.0,1,12.81315,80.20498,,899.0,42.19000000000233,18.67000000000553
